station_id,station_name,latitude,longitude,elevation_m
62070,"NAMANGAN, UZBEK        FORMER           ",41,71.6,465
62071,CHENGDE                                 ,41,117.8,374
62072,CHEYENNE                                ,41.1,-104.8,1873
62073,PORTO/SERRA DO PILAR                    ,41.1,-8.6,100
62074,GRAZZANISE                              ,41.1,14.1,9
62075,REUS/AEROPUERTO                         ,41.2,1.2,76
62076,SHAKI                                   ,41.2,47.2,641
62077,"YOUNGSTOWN, OHIO                        ",41.3,-80.7,361
62078,NANTUCKET TO CHATHAM 12/70-             ,41.3,-70.1,4
62079,"CHARDARA, KAZAKH       FORMER           ",41.3,67.9,240
62080,TASKENT                                 ,41.35,69.3,428
62081,HOPA                                    ,41.4,41.4,33
62082,NATYN                                   ,41.4,76.1,2049
62083,HYESAN                                  ,41.4,128.2,714
62084,DES MOINES                              ,41.5,-93.7,294
62085,"MOLINE/QUAD CITY, ILLINOIS              ",41.5,-90.5,181
62086,SANDUSKY                                ,41.5,-82.7,192
62087,ZAMORA                                  ,41.5,-5.7,6604
62088,ZONGULDAK                               ,41.5,31.8,136
62089,"GARDABANI, GEORGIA     FORMER           ",41.5,45.1,303
62090,CHAOYANG                                ,41.5,120.4,169
62091,"TOLEDO/EXPRESS, OHIO                    ",41.6,-83.8,211
62092,LERIDA                                  ,41.6,0.6,199
62093,URGENCH                                 ,41.6,60.6,101
62094,HALIUT                                  ,41.6,108.7,1288
62095,"PROVIDENCE/GREEN STATE, RI              ",41.7,-71.4,19
62096,PRATICA DI MARE                         ,41.7,12.4,12
62097,EDIRNE                                  ,41.7,26.6,48
62098,"BATUMI, GEORGIA        SOVIET           ",41.7,41.6,6
62099,TBILISI                                 ,41.7,44.9,490
62100,TAMDY                                   ,41.7,64.6,212
62101,KUCAB                                   ,41.7,83,1099
62102,LINJIANG                                ,41.7,126.9,333
62103,SORIA                                   ,41.8,-2.5,1083
62104,"BUZAUBAY, UZBEK        FORMER           ",41.8,62.5,98
62105,MUKDEN (SHENYANG)                       ,41.8,123.4,44
62106,SHENYANG                                ,41.8,123.6,43
62107,CHUN GGANG                              ,41.8,126.9,332
62108,CHUNGKANGIN                             ,41.8,126.9,312
62109,HAKODATE (RJCH)                         ,41.8,140.8,36
62110,GERONA/COSTA BRAVA                      ,41.9,2.8,129
62111,AJACCIO/CAMPO DEL ORO                   ,41.9,8.8,5
62112,"NORFOLK/KARL STEFAN, NEBRASKA           ",42,-97.4,473
62113,"CHICAGO/O'HARE, ILLINOIS                ",42,-87.9,205
62114,TERMOLI                                 ,42,15,44
62115,SKOPJE                                  ,42,21.5,241
62116,HUESCA/MONFLORITE                       ,42.1,-0.3,554
62117,DUOLUN                                  ,42.1,116.4,1245
62118,"BINGHAMTON/BROOME CO., NY               ",42.2,-76,497
62119,BLUE HILL OBSERVATORY                   ,42.2,-71.1,193
62119,BLUE HILL OBSERVATORY                   ,42.2,-71.1,193
62120,VIGO/PEINADOR                           ,42.2,-8.6,256
62121,PLOVDIV                                 ,42.2,24.8,160
62122,URAKAWA                                 ,42.2,142.8,34
62123,ORENSE                                  ,42.3,-7.9,127
62124,LA MOLINA                               ,42.3,1.9,1711
62125,CIMKENT                                 ,42.3,69.6,552
62126,SONID YOUQI                             ,42.3,112.8,1151
62127,UNGGI                                   ,42.3,130.4,89
62128,MEDFORD                                 ,42.4,-122.9,405
62129,"SOIUX CITY/MUN., IOWA                   ",42.4,-96.4,336
62130,DETROIT MICHIGAN WBAS                   ,42.4,-83,191
62131,BOSTON                                  ,42.4,-71.05,7
62132,MARIN                                   ,42.4,-8.7,14
62133,PONTEVEDRA                              ,42.4,-8.7,19
62134,PODGORICA-GRAD         YUGOSLA          ,42.4,19.3,50
62135,"PASANAURI, GEORGIA     FORMER           ",42.4,44.7,1064
62136,LOGRONO/AGONCILLO                       ,42.5,-2.3,363
62137,BOURGAS                                 ,42.5,27.5,28
62138,NUKUS                  UZBEKIS          ,42.5,59.6,77
62139,AUL TYRARA RYSKULOVA                    ,42.5,70.3,808
62140,LEON/VIRGEN DEL CAMINO                  ,42.6,-5.7,914
62141,"LANDER/HUNT, WYOMING                    ",42.8,-108.7,1694
62142,PAMPLONA/NOAIN                          ,42.8,-1.6,459
62143,"HAMI,XINJIANG                           ",42.8,93.5,739
62144,"POCATELLO/MUN., IDAHO                   ",42.9,-112.6,1365
62145,"CASPER/NATRONA COUNTY I., WY            ",42.9,-106.5,1612
62146,VALENTINE                               ,42.9,-100.6,792
62147,BUFFALO                                 ,42.9,-78.7,215
62148,GENEVA                                  ,42.9,-77,180
62149,SANTIAGO/LABACOLLA                      ,42.9,-8.4,367
62150,VITORIA                                 ,42.9,-2.7,510
62151,ZHAMBYL                                 ,42.9,71.4,651
62152,YANJI                                   ,42.9,129.5,178
62153,"FLINT/BISHOP, MICHIGAN                  ",43,-83.8,233
62154,CIMBAJ/CHIMBAY USSR ASIA                ,43,59.8,66
62155,LUGOVAJA                                ,43,72.8,683
62156,KUSHIRO                                 ,43,144.6,37
62157,"ROCHESTER/ROCHESTER-MON., NY            ",43.1,-77.7,169
62158,"SYRACUSE/HANCOCK, NEW YORK              ",43.1,-76.1,124
62159,LUGO/ROZAS                              ,43.1,-7.5,446
62160,VLADIVOSTOK                             ,43.1,131.9,138
62161,SAPPORO                                 ,43.1,141.35,18
62162,"MUSKEGON/COUNTY, MICHIGAN               ",43.2,-86.3,193
62163,"CONCORD/MUN., NEW HAMPSHIRE             ",43.2,-71.5,105
62164,HVAR YUGOSLAVIA              H          ,43.2,16.45,20
62165,VARNA                                   ,43.2,27.9,41
62166,"AK-BAYTAL, UZBEK       FORMER           ",43.2,64.3,233
62167,"MONGOLIAN STATION, SOUTH GOVI           ",43.2,101,-999
62168,ALMA-ATA                                ,43.25,76.9,847
62169,LA CORUNA/ALVEDRO                       ,43.3,-82.4,103
62170,BILBAO/SONDICA                          ,43.3,-2.9,34
62171,SAN SEBASTIAN/IGUELDO                   ,43.3,-2.1,259
62172,TURKESTAN                               ,43.3,68.2,209
62173,NEMURO                                  ,43.3,145.6,26
62174,OVIEDO                                  ,43.4,-5.9,339
62175,SANTANDER/PARAYAS                       ,43.4,-3.8,1
62176,SAN SEBASTIAN/FUENTERRABIA              ,43.4,-1.8,8
62177,PLEVLJA                YUGOSLA          ,43.4,19.3,788
62178,OSWEGO                                  ,43.5,-76.5,91
62179,MONTEVENTOSO                            ,43.5,-8.3,240
62180,GIJON                                   ,43.5,-5.6,10
62181,SPLIT\MARJAN               RH           ,43.5,16.4,122
62182,SPLIT/MARJAN                            ,43.5,16.4,128.5
62183,TONGLIAO                                ,43.5,122.2,179
62184,BOISE                                   ,43.6,-116.2,871
62185,"SIOUX FALLS/FOSS FIELD, SD              ",43.6,-96.7,435
62186,ASTURIAS/AVILES                         ,43.6,-6,1344
62187,FALCONARA                               ,43.6,13.4,10
62188,SOCI U.S.S.R.                S          ,43.6,39.7,28
62189,"HOVSOGOL, EAST GOVI                     ",43.6,109.6,-999
62190,TORONTO/MALTON INT AP                   ,43.7,-79.6,174.5
62191,TORONTO                                 ,43.7,-79.4,116
62192,"PORTLAND/INT. JETPORT, MAINE            ",43.7,-70.3,19
62193,NICE FRANCE                  N          ,43.7,7.2,7.5
62194,"DZAMIIN UUD, EAST GOVI                  ",43.7,111.9,962
62195,ERENHOT                                 ,43.7,112,966
62196,"YARMOUTH,N.S.                           ",43.8,-66.1,43
62197,LOM                                     ,43.8,23.2,33
62198,ASAHIKAWA                               ,43.8,142.4,116
62199,NIKOLSK USSURIYSKY                      ,43.85,132,29
62200,"ROCHESTER/MUN., MINNESOTA               ",43.9,-92.5,402
62201,SABLE ISLAND                            ,43.9,-60,2
62202,SARAJEVO          &        YG           ,43.9,18.4,638
62203,"URUMGI,XINJIANG                         ",43.9,87.5,654
62204,ABAGNAR QI                              ,43.9,116,990
62205,LINDONG                                 ,43.9,119.3,483
62206,CHANGCHUN CHINA PEOPLES REP             ,43.9,125.3,216
62207,COTTONWOOD                              ,44,-101.9,736
62208,SHIP STATION D OCEAN WEATHER S          ,44,-41,-999
62209,"YINING,XINJIANG                         ",44,81.3,664
62210,ABASHIRI                                ,44,144.3,39
62211,JUZNO                                   ,44,145.8,40
62212,RAPID CITY                              ,44.1,-103.1,966
62213,TUAPSE U.S.S.R.                         ,44.1,39.1,47.5
62214,PJATIGORSK U.S.S.R.                     ,44.1,43,266
62215,"BILGAN, SOUTH GOVI                      ",44.1,103.6,-999
62216,CRAIOVA                                 ,44.2,23.9,195
62217,CONSTANTA-COASTA RUMANIA                ,44.2,28.7,32
62218,MINERAL'NYE VODY U.S.S.R.               ,44.2,43.1,314
62219,CIILI                                   ,44.2,66.8,151
62220,PANFILOV                                ,44.2,80.1,640
62221,SUIFENHE                                ,44.3,131.1,497
62222,BUCURESTI-FILARET RUMANIA               ,44.4,26.1,82
62223,AI-PETRI                                ,44.4,34.1,1180
62224,"TSGOT-OVO, SOUTH GOV1                   ",44.4,105.3,1298
62225,HABORO                                  ,44.4,141.7,9
62226,BUCURESTI-BANEASA RUMANIA               ,44.5,26.1,93.5
62227,"YALTA, UKRAINE         FORMER           ",44.5,34.2,14
62228,"MONGOLIAN STATION,BAYANHONGOR           ",44.5,99.3,-999
62229,FORT SHEVTCHENKO                        ,44.55,50.2,23
62230,SHEARWATER                              ,44.6,-63.5,46
62231,FORT SEVCENKO                           ,44.6,50.3,-20
62232,NOVOROSSISK                             ,44.7,37.8,37
62233,BEOGRAD                                 ,44.8,20.5,135.5
62234,KZYL-ORDA                               ,44.8,65.5,129
62235,TASTY                                   ,44.8,69.1,190
62236,ULANBEL                                 ,44.8,71.1,266
62237,FORT SNILLING                           ,44.9,-93.2,245
62238,"MONGOLIAN STATION, GOVIALTAY            ",44.9,96.8,-999
62239,SHIP STATION K OCEAN WEATHER S          ,45,-16,-999
62240,SIMFEROPOL' U.S.S.R.                    ,45,34,205
62241,KRASNODAR/PASKOVSKAJA                   ,45,39.2,33
62242,ARMAVIR U.S.S.R.                        ,45,41.1,208
62243,TERNEY                 FORMER           ,45,136.7,11
62244,UNION                                   ,45.2,-117.9,843
62245,SULINA RUMANIA                          ,45.2,29.7,6
62246,SYANA                                   ,45.2,147.9,39
62247,"IZMAIL, UKRAINE        FORMER           ",45.4,28.9,30
62248,"KERCH, UKRAINE         FORMER           ",45.4,36.4,46
62249,SAM                                     ,45.4,56.2,182
62250,"SAYAN OVO, MIDDLE GOVI                  ",45.4,103.9,-999
62251,WAKKANAI                                ,45.4,141.7,3
62252,VENIZIA/S NICOLO                        ,45.45,12.35,11.5
62253,MONTREAL/DORVAL INT AP                  ,45.5,-73.8,33
62254,MONTREAL                                ,45.5,-73.7,-999
62255,MONTREAL                                ,45.5,-73.6,57
62256,NOVARA/CAMERI                           ,45.5,8.7,178
62257,SISAK                                   ,45.5,16.4,98
62258,VF. OMU                                 ,45.5,25.5,2509
62259,GALATI                                  ,45.5,28,72
62260,SAIKHAN-OVOO                            ,45.5,103.9,1316
62261,DONG UJIMQINQI                          ,45.5,116.9,839
62262,DZUSALY                                 ,45.6,64.1,101
62263,BOZEMAN                                 ,45.7,-111.1,1480
62264,LYON/SATOLAS                            ,45.7,5.1,240
62265,TREVISO/S. ANGELO                       ,45.7,12.2,18
62266,KLEPYNINE                               ,45.7,34.2,37
62267,DZANKOJ U.S.S.R.                        ,45.7,34.4,0
62268,"BAYAN-DELGER, SUHBAATAR                 ",45.7,112.4,1096
62269,"BILLINGS/LOGAN INT., MONTANA            ",45.8,-108.5,1088
62270,LIMOGES                                 ,45.8,1.3,284
62271,ZAGREB\GRIC                RH           ,45.8,16,157
62272,TIMISOARA RUMANIA                       ,45.8,21.25,90.5
62273,SIBIU RUMANIA                           ,45.8,24.2,452
62274,KAZALINSK USSR ASIA                     ,45.8,62.1,67.5
62275,KASALINSK                               ,45.8,62.1,67
62276,"MANDALGOVI, MIDDLE GOVI                 ",45.8,106.3,1398
62277,HARBIN                                  ,45.8,126.6,141
62278,"GORE BAY,ONT.                           ",45.9,-82.6,193
62279,"ERDENE-TSAGAAN, SUHBAATAR               ",45.9,115.4,1067
62280,TONGHE                                  ,45.9,128.7,109
62281,VDINE/CAMPOFORMIDO                      ,46,13.2,72.5
62281,VDINE/CAMPOFORMIDO                      ,46,13.2,72.5
62282,PECS HUNGARY                 P          ,46,18.2,201.5
62282,PECS HUNGARY                 P          ,46,18.2,201.5
62283,SARATA                                  ,46,29.7,14
62284,"ASTORIA/CLATSOP, OREGON                 ",46.1,-123.9,7
62285,LUUBLUANA\BEZIGRAD         LJ           ,46.1,14.5,316
62286,"BULGAN, HOVD                            ",46.1,91.6,-999
62287,BAITAG                                  ,46.1,91.6,1186
62288,"BAYAN-HONGOR, BAYANHONGOR               ",46.1,100.7,1860
62289,SYDNEY                                  ,46.2,-60.1,61
62290,GENEVE/TOWN/VILLE/                      ,46.2,6.2,405
62291,"GUENICHESK, UKRAINE    FORMER           ",46.2,34.8,15
62292,JASKUL' U.S.S.R.                        ,46.2,45.4,-6.5
62293,UC-ARAL                                 ,46.2,80.9,397
62294,"MONGOLIAN STATION, EAST GOVI            ",46.2,108.8,-999
62295,NORTH HEAD                              ,46.3,-124.1,59
62296,SZEGED                                  ,46.3,20.2,96
62297,"KOMRAT, MOLDAVIA       FORMER           ",46.3,28.7,111
62298,ASTRAHAN' U.S.S.R.                      ,46.3,48,18
62299,"TONHIL, GOVIALTAY                       ",46.3,93.9,-999
62300,"ARBAIHER, SOUTH HANGAY                  ",46.3,102.8,1813
62301,CHATHAM                                 ,46.4,-86.9,267
62302,NORTH BAY                               ,46.4,-79.4,370
62303,MANIWAKI                                ,46.4,-76,170
62304,KREDARICA                  LJ           ,46.4,13.9,2515
62305,"ALTAY (ALTAI), GOVIALTAY                ",46.4,96.3,2147
62306,"CHOYR (CHOIR), EAST GOVI                ",46.4,108.2,1285
62307,ANTA                                    ,46.4,125.3,151
62308,SAULT STE. MARIE                        ,46.5,-84.4,221
62309,OBIR                                    ,46.5,14.5,2044
62310,ODESSA U.S.S.R.                         ,46.5,30.6,64
62311,"ASHKHANIYA-NOVA,UKRAIN FORMER           ",46.5,33.9,28
62312,KHERSON                                 ,46.6,32.6,54
62313,REMONTNOE U.S.S.R.                      ,46.6,43.7,108
62314,BEKESCSABA                              ,46.7,21.1,86
62315,BAHTY                                   ,46.7,82.8,441
62316,HOBOKSAR                                ,46.7,85.7,1292
62317,"GALUT, BAYANHONGOR                      ",46.7,100.1,2117
62318,"BARUM-URT, SUHBAATAR                    ",46.7,113.3,986
62319,ST. PIERRE                              ,46.8,-56.2,5
62320,CLUJ-NAPOCA RUMANIA                     ,46.8,23.65,364
62321,ARALSKOE MORE                           ,46.8,61.7,56
62322,BAYANBULAG                              ,46.8,98.1,2255
62323,DICKINSON                               ,46.9,-102.8,750
62324,"FARGO/HECTOR FIELD, ND                  ",46.9,-96.8,274
62325,CARIBOU                                 ,46.9,-68,191
62326,"ST.LAWRENCE, NFLD, CAN                  ",46.9,-55.4,49
62327,FELDBACH                                ,46.9,15.9,283
62328,ROZDIL'NA                               ,46.9,30.1,148
62329,BALHAS/BALKAHASH                        ,46.9,75,423
62330,"HUZHIRT, SOUTH HANGAY                   ",46.9,102.8,1655
62331,JUZNO-SAHALINSK/B ELAM                  ,46.9,142.7,31
62332,SIMUSIR                                 ,46.9,151.9,26
62333,OLYMPIA                                 ,47,-122.9,61
62334,CHATHAM                                 ,47,-65.5,34
62335,SHIP R                                  ,47,-17,-999
62336,KISINEV U.S.S.R.                        ,47,28.9,95
62337,"NIKOLAIEV, UKRAINE     FORMER           ",47,32,52
62338,MARIUPOL'                               ,47,37.5,70
62339,GUREV                                   ,47,51.9,23
62340,ORADEA RUMANIA                          ,47.1,21.9,135
62341,BISTRITA RUMANIA                        ,47.1,24.5,366
62342,"MONGOLIAN STATION, HOVD                 ",47.1,92.8,-999
62343,HOLMSK                 FORMER           ,47.1,142,29
62344,IASI RUMANIA                 I          ,47.2,27.6,102.5
62345,"MONGOLIAN STATION, CENTRAL              ",47.2,104.2,-999
62346,"TAMSAGBULAG, EASTERN                    ",47.2,117.3,642
62347,FUJIN                                   ,47.2,131.9,64
62348,ARGENTIA UTMS NFLD                      ,47.3,-54,14.5
62349,SZOMBATHELY                             ,47.3,16.6,220
62350,"KORNETSY, MOLDAVIA     FORMER           ",47.3,28,207
62351,KYRYLIVKA                               ,47.3,36.3,221
62352,ROSTOV-NA-DONU                          ,47.3,39.8,75
62353,ROSTOV-NA-DONU U.S.S.R.                 ,47.3,39.8,77
62354,"MANIT, CENTRAL                          ",47.3,107.5,1427
62355,"ONDORHAAN (UNDERHAN), HENTIY            ",47.3,110.7,1029
62356,OCHIAI (DOLINSK)                        ,47.3,142.75,7
62357,"ZUGSPITZE GERMANY,FED.REP.OF            ",47.4,11,2961
62358,BASTANKA                                ,47.4,32.5,84
62359,"TSETSERLEG, NORTH HANGAY                ",47.4,101.5,1697
62360,QIQIHAR                                 ,47.4,123.9,147
62361,HAILUN                                  ,47.4,126.9,239
62362,GREAT FALLS                             ,47.5,-111.4,1115
62363,ZAJSAN                                  ,47.5,84.9,603
62364,SEATTLE                                 ,47.6,-122.4,4.5
62365,"PORT-AUX-BASQUES, NFLD.                 ",47.6,-59.2,40
62366,VOZNESENSK                              ,47.6,31.3,33
62367,"MONGOLIAN STATION, GOVIALTAY            ",47.6,95,-999
62368,"MONGOLIAN STATION, EASTERN              ",47.6,118.6,-999
62369,KHALKH-GOL                              ,47.6,118.6,688
62370,SPOKANE                                 ,47.65,-117.4,721
62371,KONSTANZ                                ,47.7,9.2,447
62372,"FRIEDRICHSHAFEN GERMANY,FED.RE          ",47.7,9.5,404
62373,"ALTAY,XINJIANG                          ",47.7,88.1,735
62374,"MONGOLIAN STATION, CENTRAL              ",47.7,107,-999
62375,"MONGOLIAN STATION, CENTRAL              ",47.7,108.4,-999
62376,"HOHENPEISSENBERG GERMANY,FED.R          ",47.8,11,980
62377,ZAPOROZ'E U.S.S.R.                      ,47.8,35.3,86
62378,"DAUUNMOD, CENTRAL                       ",47.8,106.8,-999
62379,BAYAN-OVOO                              ,47.8,112.1,926
62380,"BAYAN OVO, HENTIY                       ",47.8,112.1,-999
62381,HURBANOVO              CZECHOS          ,47.9,18.2,119
62382,LIUBASHIVKA                             ,47.9,30.3,183
62383,KRIVOJ ROG                              ,47.9,33.3,100
62384,NOVYJ USTOGAN                           ,47.9,48.8,-999
62385,"BAYANDZURH, CENTRAL                     ",47.9,107.1,-999
62386,AJAGUZ                 KAZAKST          ,48,80.4,655
62387,"HOVDO, HOVD                             ",48,91.6,1406
62388,KREMUENSTER                             ,48.1,14.1,382
62389,JUZNO-BUGSKAJA U.S.S.R.                 ,48.1,30.9,103
62390,DONETSK                FORMER           ,48.1,37.8,259
62391,"CHOYBALSAN (CHOIBALSAN),EAST.           ",48.1,114.5,756
62392,"MUENCHEN-RIEM GERMANY,FED.REP.          ",48.15,11.7,528
62393,"GLASGOW/INT., MONTANA                   ",48.2,-106.6,700
62394,"WILLISTON/SLOULIN FIELD, ND             ",48.2,-103.6,581
62395,BRATISLAVA IVANKA CZECHOSLOVAK          ,48.2,17.2,132
62396,POMICHNA                                ,48.2,31.4,211
62397,KOZASAJ                                 ,48.2,57.1,-999
62398,BARSHATAS                               ,48.2,78.4,643
62399,"MONGOLIAN STATION, N. HANGAY            ",48.2,99.9,-999
62400,BAGOTVILLE                              ,48.3,-71,161
62401,CERNOVCY U.S.S.R.                       ,48.3,26,240
62402,KZYL-ZAR                                ,48.3,69.7,361
62403,"ALTAY, BAYAN-OLIGY                      ",48.3,89.5,-999
62404,CHICOUTIMI                              ,48.4,-71.1,46
62405,"MUENCHEN, FLUGHAFEN                     ",48.4,11.8,448
62406,STEPHENVILLE                            ,48.5,-58.6,13
62407,KIROVOGRAD U.S.S.R.                     ,48.5,32.3,148
62408,"BERCHOGUR, KAZAKH      FORMER           ",48.5,58.6,404
62409,"ERDENE-MANDAL, NORTH HANGAY             ",48.5,101.4,-999
62410,HABAROVSK                               ,48.5,135.2,72
62411,INTERNATIONAL FALLS UNITED STA          ,48.6,-93.4,360
62412,PIESTANY               CZECHOS          ,48.6,17.8,165
62413,SLIAC CZECHOSLOVAKIA                    ,48.6,19.2,317.5
62414,UZGOROD U.S.S.R.                        ,48.6,22.25,118
62415,DNIPROPETROVS'K                         ,48.6,35,143
62416,ARTEMIVS'K                              ,48.6,38,124
62417,LUHANS'K                                ,48.6,39.3,62
62418,IRGIZ                                   ,48.6,61.3,114
62419,"BINDER, HENTIY                          ",48.6,110.6,747
62420,KOSICE CZECHOSLOVAKIA                   ,48.7,21.3,232.5
62421,VOLGOGRAD U.S.S.R.                      ,48.7,44.4,145
62422,"TOSONTSENGEL, DZAVHAN                   ",48.7,98.3,2134
62423,BUGT                                    ,48.7,121.9,739
62424,PLOUMANACH                              ,48.8,-3.5,71
62425,PARIS/PARC ST-MAUR                      ,48.8,2.5,50
62426,STUTTGART/CANNSTADT                     ,48.8,9.2,315
62427,UMAN                                    ,48.8,30.2,216
62428,KOKPEKTY                                ,48.8,82.4,511
62429,"BULGAN, BULGAN                          ",48.8,103.6,1210
62430,"BAYAN-GOL, SELENGE                      ",48.9,106.1,807
62431,"MONGOLIAN STATION, SELENGE              ",48.9,106.9,-999
62432,GANDER INT AP                           ,49,-54.6,149
62433,"OLGIY (ULGI), BAYAN-OLGIY               ",49,90,1714
62434,"ERDENET, BULGAN                         ",49,104.1,-999
62435,"TATAAL, HENTIY                          ",49,111.6,-999
62436,"ESTEVAN,SASK.                           ",49.1,-103,572
62437,POPRAD CZECHOSLOVAKIA                   ,49.1,20.3,706
62438,KALMYKOVO                               ,49.1,51.9,4
62439,UIL                                     ,49.1,54.7,89
62440,"OMNOGOVI (UMNU-GOBI), UVS               ",49.1,91.7,1509
62441,CAEN                                    ,49.2,-0.5,78
62442,"SAARBRUECKEN-ENSHEIM GERMANY,F          ",49.2,7.05,257
62443,BRNO TURANY AIRPORT CZECHOSLOV          ,49.2,16.7,240
62444,VINNICA                                 ,49.2,28.5,287
62445,IZIUM                                   ,49.2,37.3,78
62446,TEMIR-GOROD                             ,49.2,57.1,236
62447,BOL SOE NARYMSKOE                       ,49.2,84.5,401
62448,"ORBON, SELENGE                          ",49.2,105.4,-999
62449,"MONGOLIAN STATION, EASTERN              ",49.2,115.4,-999
62450,HAILAR                                  ,49.2,119.75,614
62451,PORONAISK USSR ASIA                     ,49.2,143.1,4
62452,ANTICOSTI                               ,49.4,-63.65,7
62453,KRYNICA                                 ,49.4,21,586
62454,"HUTAG, BULGAN                           ",49.4,102.7,933
62455,SUNWU                                   ,49.4,127.3,235
62456,"NUERNBERG-KRAFTHOF GERMANY,FED          ",49.5,11.1,314.5
62457,KOCELOVICE             CZECHOS          ,49.5,13.8,522
62458,LUXEMBOURG/FINDEL                       ,49.6,6.15,354
62459,PRIBYSLAV              CZECHOS          ,49.6,15.8,536
62460,POLTAVA                                 ,49.6,34.6,-999
62461,TURGAJ                                  ,49.6,63.5,123
62462,"BARUUNTURUUN, UVS                       ",49.6,94.4,1920
62463,"MORON, HOVSGOL                          ",49.6,100.2,1288
62464,"TARIALAN, HOVSGOL                       ",49.6,102,-999
62465,DASHBALBAR                              ,49.6,114.4,705
62466,MAN-CHOU-LI/LU-PIN                      ,49.6,117.4,646
62467,WEIDEN                                  ,49.7,12.2,439
62468,PRIMDA                 CZECH R          ,49.7,12.7,745
62469,FURMANOVO                               ,49.7,49.5,10
62470,"BAYAN UUL, DZAVHAN                      ",49.7,96.4,-999
62471,OSTRAVA MOSNOV AIRPORT CZECHOS          ,49.75,18.2,254.5
62472,"CHIBOUGAMAU CHAPAIS,QUE.                ",49.8,-74.5,387
62473,"TRIER-PETRISBERG GERMANY,FED.R          ",49.8,6.7,269
62474,L'VOV U.S.S.R.                          ,49.8,24,325
62475,KAZANSKAJA U.S.S.R.                     ,49.8,41.2,72
62476,KARAGANDA                               ,49.8,73.1,555
62477,"MONGOLIAN STATION,BAYAN-OLGIY           ",49.8,92.1,-999
62478,"YOROO, SELENGE                          ",49.8,106.7,-999
62479,"MANGUT, SOVIET UNION                    ",49.8,112.7,-999
62480,MARIANSKE LAZNE                         ,49.9,12.7,541
62481,HAR'KOV U.S.S.R.                        ,49.9,36.3,152
62482,BOGUCAR                                 ,49.9,40.6,83
62483,BERLIK                                  ,49.9,69.5,350
62484,SHIP STATION P OCEAN WEATHER S          ,50,-145,-999
62485,"MEDICINE HAT,ALTA.                      ",50,-110.7,717
62486,"GEISENHEIM GERMANY,FED.REP.OF           ",50,8,108.5
62487,LIBUS                                   ,50,14.5,305
62488,LUBNY                                   ,50,33,158
62489,MYS VASILEVA                            ,50,155.4,16
62490,"SIOUX LOOKOUT,ONT.                      ",50.1,-91.9,390
62491,"FRANKFURT/M-AIRPORT GERMANY,FE          ",50.1,8.6,110
62492,FRANKFURT/MAIN                          ,50.1,8.7,109
62493,CHEB CZECHOSLOVAKIA          C          ,50.1,12.4,472.5
62494,PRAGUE RUZINE AIRPORT CZECHOSL          ,50.1,14.3,380.5
62495,"SHAAM, SELENGE                          ",50.1,106.2,-999
62496,NATASHQUAN                              ,50.15,-61.8,6
62497,SEPT-ILES                               ,50.2,-66.3,56.5
62498,"DANIEL'S HARBOUR, NFLD.                 ",50.2,-57.6,24
62499,CAMBORNE                                ,50.2,-5.3,87
62500,"SHEPETOVKA, UKRAINE    FORMER           ",50.2,27,261
62501,"SUHBAATA, SELENGE                       ",50.2,106.2,-999
62502,ONOR                   FORMER           ,50.2,142.6,175
62503,HOROMUSHIRO                             ,50.2,155.8,7
62504,"SWIFT CURRENT,SASK.                     ",50.3,-107.7,818
62505,DZAMBEJTY                               ,50.3,52.6,33
62506,AKTJUBINSK                              ,50.3,57.2,227
62507,LENINOGORSK                             ,50.3,83.6,809
62508,BLAGOVESCENSK                           ,50.3,127.5,137
62509,PLYMOUTH/MOUNT BATTEN UNITED K          ,50.4,-4.1,27
62510,FICHTELBERG E G E G                     ,50.4,13,1215
62511,KIEV U.S.S.R.                K          ,50.4,30.5,179
62512,LOHVICA                                 ,50.4,33.3,127
62513,KALAC                                   ,50.4,41.1,93
62514,SEMIPALATINSK/ZHANA SEMEY USSR          ,50.4,80.3,206
62515,"HATGAL, HOVSGOL                         ",50.4,100.2,1687
62516,KJAHTA                                  ,50.4,106.5,789
62517,BORZJA                                  ,50.4,116.5,684
62518,"QU""APPELLE                              ",50.5,-103.85,649.5
62519,WASSERKUPPE                             ,50.5,10,925
62520,LILLE                                   ,50.6,3.1,48
62521,KALTENNORDHEIM E G                      ,50.6,10.2,494
62522,MEININGEN                               ,50.6,10.4,456
62523,MILESOVKA              CZECHOS          ,50.6,13.9,836
62524,ROVNO U.S.S.R.                          ,50.6,26.1,234
62525,BELGOROD                                ,50.6,36.6,122
62526,ANAR                                    ,50.6,72.4,437
62527,SEMONAIHA                               ,50.6,81.9,320
62528,BOURNEMOUTH/HURN APT UNITED KI          ,50.8,-1.8,10.5
62529,KARL-MARX-STADT                         ,50.8,12.9,418
62530,LIBEREC                CZECHOS          ,50.8,15,400
62531,ZUID-LIMBURG           NETHERL          ,50.9,5.8,114
62532,GERA-LEUMNITZ                           ,50.9,12.1,311
62533,BELOGORSK              FORMER           ,50.9,128.5,178
62534,ALEKSANDROVSK                           ,50.9,142.2,30
62535,YEOVILTON                               ,51,-2.6,23
62536,ERFURT/BINDERSLEBEN E G                 ,51,11,319.5
62537,WEIMAR                                  ,51,11.3,268
62538,"DAUPHIN,MAN.                            ",51.1,-100.1,305
62539,DRESDEN/KLOTZSCHE                       ,51.1,13.8,226
62540,WROCLAW I-MALY GADOW                    ,51.1,17,119
