station_id,station_name,latitude,longitude,elevation_m
83603,"SAN DIEGO/MIRAMAR, NAS, CA.             ",32.85,-117.11667,128
83604,ZUARA                                   ,32.88333,12.08333,3
83605,"DALLAS-FORT WORTH/FORT., TX.            ",32.9,-97.03333,182
83606,"CHARLESTON/MUN., SC.                    ",32.9,-80.03333,15
83607,JHELUM                                  ,32.93333,73.71667,234
83608,HACHIJOJIMA                             ,33.1,139.78333,80
83609,TOUGGOURT                               ,33.11667,6.13333,85
83610,OITA                                    ,33.23333,131.61667,13
83611,MUROTOMISAKI                            ,33.25,134.18333,186
83612,NAAMA                                   ,33.26667,-0.3,1166
83613,"AUGUSTA/BUSH FIELD, GA.                 ",33.36667,-81.96667,45
83614,DAMASCUS INT.AIRPORT                    ,33.41667,36.51667,609
83615,"PHOENIX/SKY HARBOR INTL, AZ.            ",33.43333,-112.01667,337
83616,SHIONOMISAKI                            ,33.45,135.76667,75
83617,IFRANE                                  ,33.5,-7.58333,206
83618,EL OUED                                 ,33.5,6.11667,63
83619,CHEJU                                   ,33.51667,126.53333,24
83620,CHAKHCHARAN                             ,33.53333,68.41667,2183
83621,KOCHI                                   ,33.55,133.53333,18
83622,CASABLANCA                              ,33.56667,-7.66667,62
83623,FUKUOKA                                 ,33.58333,130.38333,15
83624,ISLAMABAD AIRPORT                       ,33.61667,73.1,508
83625,"LUBBOCK/LUBBOCK INTL, TX.               ",33.65,-101.81667,988
83626,"ATLANTA/MUN., GA.                       ",33.65,-84.41667,315
83627,ELBAYADH                                ,33.66667,1,1341
83628,LAGHOUAT                                ,33.76667,2.93333,765
83629,BEYROUTH (AEROPORT)                     ,33.81667,35.48333,19
83630,HOUCHE-AL-OUMARA                        ,33.81667,35.85,920
83631,MATSUYAMA                               ,33.83333,132.78333,34
83632,DJERBA MELLITA                          ,33.86667,10.76667,4
83633,RAYACK                                  ,33.86667,36,920
83634,PARACHINAR                              ,33.86667,70.08333,1725
83635,MEKNES                                  ,33.88333,-5.53333,549
83636,GABES                                   ,33.88333,10.1,5
83637,"LOS ANGELES/INT., CA.                   ",33.93333,-118.4,32
83638,"COLUMBIA, SC.                           ",33.95,-81.11667,69
83639,WICHITA FALLS/SHEPS AFB TX              ,33.96667,-98.48333,314
83640,PESHAWAR                                ,34.01667,71.58333,360
83641,RABAT-SALE                              ,34.05,-6.76667,75
83642,OWASE                                   ,34.06667,136.2,27
83643,SRINAGAR                                ,34.08333,74.83333,1587
83644,EL KHEITER                              ,34.15,0.06667,1000
83645,IZUHARA                                 ,34.2,129.3,19
83646,HERAT                                   ,34.21667,62.21667,964
83647,KERMANSHAH                              ,34.26667,47.11667,1322
83648,KENITRA                                 ,34.3,-6.6,14
83649,XI'AN                                   ,34.3,108.93333,398
83650,TAKAMATSU                               ,34.31667,134.05,10
83651,HIROSHIMA                               ,34.4,132.46667,53
83652,GAFSA                                   ,34.41667,8.81667,314
83653,TRIPOLI                                 ,34.45,35.8,5
83654,PALMYRA                                 ,34.55,38.3,404
83655,KABUL AIRPORT                           ,34.55,69.21667,1791
83656,OMAEZAKI                                ,34.6,138.21667,47
83657,DJELFA                                  ,34.68333,3.25,1144
83658,OSAKA                                   ,34.68333,135.51667,83
83659,ZHENGZHOU                               ,34.71667,113.65,111
83660,YOSU                                    ,34.73333,127.73333,68
83661,OSHIMA                                  ,34.75,132.36667,79
83662,"NEWPORT, NC                             ",34.78333,-76.88333,11
83663,OUJDA                                   ,34.78333,-1.93333,470
83664,MOKP'O                                  ,34.78333,126.38333,56
83665,BISKRA                                  ,34.8,5.73333,87
83666,MAGHNIA                                 ,34.81667,-1.78333,426
83667,NORTH LITTLE ROCK/MUNICIPAL             ,34.83333,-92.25,165
83668,SAIDA                                   ,34.86667,0.15,750
83669,LARNACA AIRPORT                         ,34.88333,33.63333,2
83670,"SANTA MARIA/PUBLIC, CA.                 ",34.9,-120.45,73
83671,"GREENVILLE/SPATANBURG, SC               ",34.9,-82.21667,296
83672,HAMADA                                  ,34.9,132.06667,20
83673,MECHERIA                                ,34.93333,-0.43333,1149
83674,TATEYAMA                                ,34.98333,139.86667,7
83675,TLEMCEN (ZENATA)                        ,35.01667,-1.46667,247
83676,"CHATTANOOGA/LOVELL FIELD, TN            ",35.03333,-85.2,210
83677,"ALBUQUERQUE/INT.,NM.                    ",35.05,-106.61667,1620
83678,GHAZAOUET                               ,35.1,-1.86667,83
83679,PUSAN                                   ,35.1,129.03333,71
83680,HAMA                                    ,35.11667,36.75,303
83681,KWANGJU AB                              ,35.11667,126.81667,13
83682,ATHALASSA                               ,35.15,33.4,161
83683,KSAR CHELLALA                           ,35.16667,2.31667,800
83684,NAGOYA                                  ,35.16667,136.96667,56
83685,SIDI BEL ABBES                          ,35.18333,-2.61667,450
83686,NOWJEH                                  ,35.2,48.68333,1679
83687,"NORMAN/MAX WESTHEIMER A, OK.            ",35.21667,-97.45,357
83688,"CHARLOTTE/DOUGLAS, NC.                  ",35.21667,-80.93333,234
83689,"AMARILLO/INTL., TX                      ",35.23333,-101.7,1099
83690,TIARET                                  ,35.25,1.43333,1127
83691,"CAPE HATTERAS, NC.                      ",35.26667,-75.55,3
83692,MASCARA GRISS                           ,35.26667,0.15,511
83693,MELILLA                                 ,35.28333,-2.95,55
83694,BENI-SAF                                ,35.3,-1.35,68
83695,DEIR EZZOR                              ,35.31667,40.15,212
83696,"FORT SMITH/MUN., AR.                    ",35.33333,-94.36667,141
83697,BOU-SAADA                               ,35.33333,4.2,461
83698,BARIKA                                  ,35.33333,5.33333,460
83699,HERAKLION (AIRPORT)                     ,35.33333,25.18333,39
83700,"OKLAHOMA CITY/W.R.WORLD, OK.            ",35.4,-97.6,397
83701,KHENCHELLA                              ,35.41667,7.15,1116
83702,"ASHEVILLE/MUN., NC                      ",35.43333,-82.55,661
83703,YONAGO                                  ,35.43333,133.35,8
83704,MATSUE                                  ,35.45,133.06667,22
83705,MAIZURU                                 ,35.45,135.31667,22
83706,TEBESSA                                 ,35.48333,8.13333,813
83707,SOUDA (AIRPORT)                         ,35.48333,24.11667,151
83708,LATTAKIA                                ,35.53333,35.76667,7
83709,TOYOOKA                                 ,35.53333,134.81667,4
83710,BATNA                                   ,35.55,6.18333,1052
83711,SEMNAN                                  ,35.55,53.38333,1171
83712,DROSH                                   ,35.56667,71.78333,1465
83713,TETUAN/SANIA RAMEL                      ,35.58333,-5.33333,10
83714,MASCARA METMORE                         ,35.6,0.3,474
83715,ORAN/ES SENIA                           ,35.63333,-0.6,90
83716,M'SILA                                  ,35.66667,4.5,441
83717,KAIROUAN                                ,35.66667,10.1,68
83718,KOFU                                    ,35.66667,138.55,281
83719,TEHRAN-MEHRABAD                         ,35.68333,51.35,1191
83720,TOKYO                                   ,35.68333,139.76667,36
83721,ORAN PORT                               ,35.7,-0.65,22
83722,TANGER(AERODROME)                       ,35.73333,-5.9,21
83723,CHOSHI                                  ,35.73333,140.86667,28
83724,MOSTAGANEM PORT                         ,35.8,0.08333,210
83725,"KNOXVILLE/MUN., TN.                     ",35.81667,-83.98333,299
83726,ARZEW                                   ,35.81667,-0.26667,3
83727,LUQA                                    ,35.85,14.48333,91
83728,"RALEIGH/RALEIGH-DURHAM, NC.             ",35.86667,-78.78333,134
83729,MOSTAGANEM VILLE                        ,35.88333,0.11667,137
83730,OUM EL BOUAGHI                          ,35.88333,7.11667,889
83731,CEUTA                                   ,35.9,-5.31667,5
83732,POHANG                                  ,36.03333,129.38333,6
83733,LANZHOU                                 ,36.05,103.88333,1518
83734,TATENO                                  ,36.05,140.13333,31
83735,BORDJ BOU ARRERIDJ                      ,36.06667,4.76667,928
83736,QINGDAO                                 ,36.06667,120.33333,77
83737,"LAS VEGAS/MCCARRAN, NV.                 ",36.08333,-115.16667,664
83738,"GREENSBORO/G.-HIGH PT., NC.             ",36.08333,-79.95,270
83739,"NASHVILLE/METROPOLITAN,TN.              ",36.11667,-86.68333,180
83740,GIBRALTAR                               ,36.15,-5.35,0
83741,SETIF                                   ,36.18333,5.41667,1081
83742,ALEPPO INT. AIRPORT                     ,36.18333,37.2,384
83743,"TULSA/INTL, OK.                         ",36.2,-95.9,206
83744,SAIGO                                   ,36.2,133.33333,31
83745,CHLEF                                   ,36.21667,1.33333,143
83746,CHUPUNGNYONG                            ,36.21667,128,249
83747,MATSUMOTO                               ,36.25,137.96667,611
83748,MEDEA                                   ,36.26667,2.75,981
83749,MASHHAD                                 ,36.26667,59.63333,989
83750,LEKKER                                  ,36.26667,63.7,787
83751,CONSTANTINE                             ,36.28333,6.61667,694
83752,SOUK AHRAS                              ,36.28333,7.96667,680
83753,MILIANA                                 ,36.3,2.23333,715
83754,FINIKE                                  ,36.3,30.15,3
83755,DULAN                                   ,36.3,98.1,3192
83756,TAEJON                                  ,36.3,127.4,78
83757,SILIFKE                                 ,36.36667,33.93333,15
83758,BOUIRA                                  ,36.38333,3.9,635
83759,MAEBASHI                                ,36.4,139.06667,113
83760,"CLAYTON/MUN., NM.                       ",36.45,-103.15,1515
83761,GUELMA                                  ,36.46667,7.46667,227
83762,JENDOUBA                                ,36.48333,8.8,144
83763,TENES                                   ,36.5,1.33333,59
83764,CADIZ                                   ,36.53333,-6.28333,19
83765,SARAGT                                  ,36.53333,61.21667,275
83766,ISKENDERUN                              ,36.58333,36.16667,3
83767,KANAZAWA                                ,36.58333,136.63333,33
83768,ROTA                                    ,36.65,-6.35,26
83769,MALAGA/AEROPUERTO                       ,36.66667,-4.48333,7
83770,ZANJAN                                  ,36.68333,48.48333,1663
83771,TIZI-OUZOU                              ,36.7,4.05,195
83772,ANTALYA                                 ,36.7,30.73333,54
83773,MAZAR-I-SHARIF                          ,36.7,67.2,378
83774,DAR-EL-BEIDA                            ,36.71667,3.25,25
83775,BEJAIA                                  ,36.71667,5.06667,2
83776,BABULSAR                                ,36.71667,52.65,-21
83777,EL MILIA                                ,36.73333,3.9,31
83778,JEREZ DE LA FRONTERA AERO.              ,36.75,-6.06667,28
83779,"FRESNO/AIR TERM., CA.                   ",36.76667,-119.71667,100
83780,ALGER PORT                              ,36.76667,3.1,8
83781,MERSIN                                  ,36.8,34.63333,3
83782,JIJEL PORT                              ,36.83333,5.78333,2
83783,ANNABA                                  ,36.83333,7.81667,4
83784,TUNIS-CARTHAGE                          ,36.83333,10.23333,4
83785,METHONI                                 ,36.83333,21.7,34
83786,ALMERIA/AEROPUERTO                      ,36.85,-2.38333,21
83787,JIJEL ACHOUAT                           ,36.88333,5.81667,10
83788,"NORFOLK/INT., VA.                       ",36.9,-76.2,9
83789,EL-KALA                                 ,36.9,8.45,10
83790,RAMSAR                                  ,36.9,50.66667,-23
83791,DELLYS                                  ,36.91667,3.95,12
83792,SKIKDA                                  ,36.93333,6.95,7
83793,ONAHAMA                                 ,36.95,140.9,5
83794,SANTA MARIA (ACORES)                    ,36.96667,-25.16667,100
83795,ADANA/SAKIRPASA                         ,36.98333,35.3,20
83796,ADANA/BOLGE                             ,36.98333,35.35,27
83797,FARO                                    ,37.01667,-7.96667,9
83798,KAMISHLI                                ,37.05,41.21667,455
83799,KALAMATA (AIRPORT)                      ,37.06667,22.01667,8
83800,GAZIANTEP                               ,37.08333,37.36667,855
83801,OSAN AB                                 ,37.1,127.03333,52
83802,TAKADA                                  ,37.1,138.25,18
83803,SANLIURFA                               ,37.13333,38.76667,549
83804,HOTAN                                   ,37.13333,79.93333,1375
83805,MORON DE LA FRONTERA                    ,37.15,-5.61667,88
83806,GRANADA/AEROPUERTO                      ,37.18333,-3.78333,570
83807,"BLACKSBURG, VA.                         ",37.2,-80.41667,654
83808,MUGLA                                   ,37.21667,28.36667,646
83809,"SPRINGFIELD/MUN., MO.                   ",37.23333,-93.38333,387
83810,TERMEZ                                  ,37.23333,67.26667,310
83811,HUELVA                                  ,37.28333,-6.91667,20
83812,"ROANOKE/MUN., VA.                       ",37.31667,-79.96667,358
83813,SEVILLA/TABLADA                         ,37.36667,-6,14
83814,WAJIMA                                  ,37.38333,136.9,14
83815,CATANIA/SIGONELLA                       ,37.4,14.91667,22
83816,SEVILLA/SAN PABLO                       ,37.41667,-5.9,31
83817,CATANIA/FONTANAROSSA                    ,37.46667,15.05,17
83818,ANZALI                                  ,37.46667,49.46667,-23
83819,ESENGYLY                                ,37.46667,53.63333,-22
83820,INCHON                                  ,37.48333,126.63333,70
83821,ULLUNGDO                                ,37.48333,130.9,223
83822,"RICHMOND/BYRD, VA.                      ",37.5,-77.33333,54
83823,ORUMIEH                                 ,37.53333,45.08333,1312
83824,HAKKARI                                 ,37.56667,43.76667,1728
83825,SEOUL                                   ,37.56667,126.96667,87
83826,KAHRAMANMARAS                           ,37.6,36.93333,572
83827,BAJRAMALY                               ,37.6,62.18333,240
83828,"SAN FRANCISCO/INTL, CA.                 ",37.61667,-122.38333,5
83829,"WICHITA, KS.                            ",37.65,-97.43333,408
83830,SAMOS (AIRPORT)                         ,37.7,26.91667,7
83831,OAKLAND/METRO./INT. CA.                 ,37.73333,-122.21667,2
83832,PONTA DELGADA/(OBS.)                    ,37.75,-25.66667,36
83833,ISPARTA                                 ,37.75,30.55,997
83834,KANGNUNG                                ,37.75,128.9,27
83835,"DODGE CITY/MUN., KS.                    ",37.76667,-99.96667,790
83836,DENIZLI                                 ,37.76667,29.08333,428
83837,"BECKLEY(RALEIGH CTY.MUN),WV.            ",37.78333,-81.11667,766
83838,JAEN                                    ,37.78333,-3.8,580
83839,MURCIA/SAN JAVIER                       ,37.78333,-0.8,3
83840,TAIYUAN                                 ,37.78333,112.55,779
83841,CORDOBA/AEROPUERTO                      ,37.85,-4.85,92
83842,AYDIN                                   ,37.85,27.85,57
83843,DIYARBAKIR                              ,37.88333,40.2,677
83844,BATMAN                                  ,37.88333,41.11667,540
83845,ATHINAI (AIRPORT)                       ,37.9,23.73333,15
83846,CHUNCHON                                ,37.9,127.73333,75
83847,TRAPANI/BIRGI                           ,37.91667,12.5,14
83848,SIIRT                                   ,37.91667,41.95,896
83849,NIIGATA                                 ,37.91667,139.05,7
83850,MURCIA/ALCANTARILLA                     ,37.95,-1.23333,75
83851,ATHINAI/OBSERVATORY                     ,37.96667,23.71667,107
83852,KONYA                                   ,37.96667,32.55,1031
83853,NIGDE                                   ,37.96667,34.68333,1210
83854,ASHGABAT KESHI                          ,37.96667,58.33333,208
83855,MURCIA                                  ,38,-1.16667,62
83856,BEJA                                    ,38.01667,-7.86667,247
83857,"LEXINGTON/BLUE GRASS, KY.               ",38.03333,-84.6,301
83858,HAEJU                                   ,38.03333,125.7,81
83859,AIKAWA                                  ,38.03333,138.25,17
83860,"EVANSVILLE/REG., IN.                    ",38.05,-87.53333,118
83861,TABRIZ                                  ,38.08333,46.28333,1361
83862,PALERMO BOCCADIFALCO                    ,38.1,13.3,117
83863,"LOUISVILLE/STANDIFORD, KY.              ",38.18333,-85.73333,149
83864,MESSINA                                 ,38.2,15.55,51
83865,SOKCHO                                  ,38.25,128.56667,18
83866,YAMAGATA                                ,38.25,140.35,153
83867,DENAU                                   ,38.26667,67.9,520
83868,SENDAI                                  ,38.26667,140.9,43
83869,ALICANTE/EL ALTET                       ,38.28333,-0.55,31
83870,MALATYA BOLGE                           ,38.35,38.31667,948
83871,"HUNTINGTON, WV                          ",38.36667,-82.55,255
83872,"CHARLESTON/KANAWHA.,WV.                 ",38.36667,-81.6,299
83873,ALICANTE                                ,38.36667,-0.5,82
83874,ALIARTOS                                ,38.38333,23.1,110
83875,IZMIR/GUZELYALT                         ,38.43333,27.16667,29
83876,MALATYA/ERHAC                           ,38.43333,38.08333,862
83877,VAN                                     ,38.45,43.31667,1662
83878,ASTARA                                  ,38.45,48.88333,-22
83879,YINCHUAN                                ,38.48333,106.21667,1112
83880,SACRAMENTO/EXECUTIVECA.                 ,38.51667,-121.5,8
83881,HORTA (ACORES)                          ,38.51667,-28.63333,62
83882,EVORA/C. COORD                          ,38.53333,-7.9,246
83883,BYGDAILI                                ,38.53333,54.3,-1
83884,DUSHANBE                                ,38.55,68.78333,800
83885,EVORA                                   ,38.56667,-7.9,321
83886,NEVSEHIR                                ,38.61667,34.71667,1260
83887,MINCHUKUR                               ,38.65,66.93333,2121
83888,USAK                                    ,38.68333,29.4,919
83889,LISBOA/GEOF                             ,38.71667,-9.15,95
83890,LAJES/SANTA RITA (ACORES)               ,38.73333,-27.06667,113
83891,MUS                                     ,38.73333,41.51667,1320
83892,LANKARAN                                ,38.73333,48.83333,-12
83893,"ST. LOUIS/LAMBERT, ST., MO.             ",38.75,-90.36667,172
83894,AFYON                                   ,38.75,30.53333,1034
83895,LAJES (ACORES)                          ,38.76667,-27.1,54
83896,LISBOA/GAGO COUTINHO                    ,38.76667,-9.13333,105
83897,KARSHI                                  ,38.8,65.71667,376
83898,"COLUMBIA/REGIONAL, MO.                  ",38.81667,-92.21667,274
83899,"WASHINGTON/NAT., VA.                    ",38.85,-77.03333,20
83900,IBIZA/ES CODOLA                         ,38.86667,1.38333,12
83901,BINGOL                                  ,38.86667,40.5,1177
83902,BADAJOZ                                 ,38.88333,-6.96667,195
83903,BADAJOZ/TALAVERA LA REAL                ,38.88333,-6.81667,192
83904,LAMIA                                   ,38.9,22.4,144
83905,ALBACETE/LOS LLANOS                     ,38.95,-1.85,704
83906,CIUDAD REAL                             ,38.98333,-3.91667,629
83907,GYZYLARBAT                              ,38.98333,56.28333,92
83908,RUOQIANG                                ,39.03333,88.16667,889
83909,PYONGYANG                               ,39.03333,125.78333,38
83910,"CINCINNATI/GREATER CIN., OH.            ",39.05,-84.66667,267
83911,"TOPEKA/MUN., KS.                        ",39.06667,-95.61667,270
83912,CHARDZHEV                               ,39.08333,63.6,190
83913,"GRAND JUNCTION/WALKER F.,CO.            ",39.11667,-108.53333,1475
83914,KIRSEHIR                                ,39.13333,34.16667,1007
83915,ARTA (HALKIADES)                        ,39.16667,21,11
83916,BALTIMORE/BALTIMORE-WASHINGT            ,39.18333,-76.66667,47
83917,WONSAN                                  ,39.18333,127.43333,36
83918,NAXCIVAN                                ,39.2,45.41667,849
83919,CAGLIARI/ELMAS                          ,39.25,9.06667,5
83920,"ELY/YELLAND, NV.                        ",39.28333,-114.85,1909
83921,PORTALEGRE                              ,39.28333,-7.41667,590
83922,"KANSAS CITY, INTL, MO.                  ",39.31667,-94.71667,312
83923,ERBENT                                  ,39.31667,58.6,87
83924,DJACHEV                                 ,39.31667,63.2,182
83925,"GOODLAND/RENNER FIELD/, KS.             ",39.36667,-101.7,1124
83926,"WILMINGTON, OH.                         ",39.41667,-83.81667,317
83927,"ATLANTIC CITY, NJ.                      ",39.45,-74.56667,20
83928,FLORES (ACORES)                         ,39.45,-31.13333,29
83929,CACERES                                 ,39.46667,-6.33333,405
83930,KASHI                                   ,39.46667,75.98333,1291
83931,VALENCIA                                ,39.48333,-0.38333,11
83932,"RENO/INT., NV.                          ",39.5,-119.78333,1341
83933,VALENCIA/AEROPUERTO                     ,39.5,-0.46667,62
83934,NEBITDAG                                ,39.5,54.33333,-8
83935,"CONCORDIA/BLOSSER MUN., KS.             ",39.55,-97.65,452
83936,PALMA DE MALLORCA                       ,39.55,2.61667,6
83937,PALMA DE MALLORCA/SON SAN JU            ,39.55,2.73333,8
83938,SAMARKAND                               ,39.56667,66.95,724
83939,AKMOLLA                                 ,39.58333,59.95,108
83940,KERKYRA (AIRPORT)                       ,39.61667,19.91667,4
83941,BALIKESIR                               ,39.61667,27.91667,102
83942,LARISSA (AIRPORT)                       ,39.63333,22.41667,74
83943,MIYAKO                                  ,39.65,141.96667,46
83944,MORIOKA                                 ,39.7,141.16667,157
83945,AGRI                                    ,39.71667,43.05,1632
83946,BUHARA                                  ,39.71667,64.61667,226
83947,AKITA                                   ,39.71667,140.1,21
83948,"INDIANAPOLIS/I.-MUN/WEI.,IN.            ",39.73333,-86.26667,246
83949,"DENVER/STAPLETON INTL, CO.              ",39.75,-104.86667,1625
83950,SIVAS                                   ,39.75,37.01667,1285
83951,ERZINCAN                                ,39.75,39.5,1218
83952,JIUQUAN                                 ,39.76667,98.48333,1478
83953,ESKISEHIR                               ,39.78333,30.56667,785
83954,CASTELO BRANCO                          ,39.83333,-7.48333,384
83955,YOZGAT                                  ,39.83333,34.81667,1298
83956,"SPRINGFIELD/CAPITAL, IL.                ",39.85,-89.66667,187
83957,MENORCA/MAHON                           ,39.86667,4.23333,82
83958,"DAYTON/. COX, OH                        ",39.86667,84.11667,306
83959,"PHILADELPHIA/INT., PA.                  ",39.88333,-75.25,9
83960,TOLEDO                                  ,39.88333,-4.05,516
83961,POLLENSA                                ,39.9,3.1,7
83962,LIMNOS(AIRPORT)                         ,39.91667,25.23333,4
83963,BEIJING                                 ,39.93333,116.28333,55
83964,CASTELLON                               ,39.95,-0.06667,35
83965,ANKARA/CENTRAL                          ,39.95,32.88333,891
83966,ERZURUM                                 ,39.95,41.16667,1758
83967,"COLUMBUS/PORT COLUMBUS, OH.             ",40,-83.86667,254
83968,TURKMENBASHI                            ,40.05,53,-13
83969,CUENCA                                  ,40.06667,-2.13333,956
83970,DAVALY                                  ,40.06667,57.38333,47
83971,SINUIJU                                 ,40.1,124.38333,7
83972,CANAKKALE                               ,40.13333,26.4,6
83973,YEREVAN                                 ,40.13333,44.46667,907
83974,COIMBRA CERNACHE                        ,40.15,-8.46667,179
83975,BURSA                                   ,40.18333,29.06667,100
83976,COIMBRA                                 ,40.2,-8.41667,140
83977,KHUDJAND                                ,40.21667,69.73333,427
83978,MADRID/GETAFE                           ,40.3,-3.71667,617
83979,TOKAT                                   ,40.3,36.56667,608
83980,TERUEL                                  ,40.33333,-1.1,916
83981,FERGANA                                 ,40.36667,71.75,577
83982,MADRID/CUATRO VIENTOS                   ,40.38333,-3.78333,687
83983,MADRID                                  ,40.41667,-3.68333,667
83984,MARINA DI GINOSA                        ,40.43333,16.88333,12
83985,MADRID/BARAJAS                          ,40.45,-3.55,582
83986,GUMUSHANE                               ,40.45,39.45,1219
83987,DARGANATA                               ,40.46667,62.28333,142
83988,MADRID/TORREJON                         ,40.48333,-3.45,611
83989,"PITTSBURGH/GREATER PITT.,PA.            ",40.5,-80.21667,373
83990,THESSALONIKI/MIKRA                      ,40.51667,22.96667,4
83991,MASHTAGA                                ,40.53333,50,28
83992,CORUM                                   ,40.55,34.95,776
83993,SEVAN                                   ,40.55,44.93333,1937
83994,CAPO CACCIA                             ,40.56667,8.16667,204
83995,KARS                                    ,40.61667,43.1,1775
83996,EVLAKH AIRPORT                          ,40.61667,47.15,15
83997,GUADALAJARA                             ,40.63333,-3.16667,722
83998,ALGHERO                                 ,40.63333,8.28333,40
83999,"ALLENTOWN/A.-BETHLEHEM-.,PA.            ",40.65,-75.43333,117
84000,BRINDISI                                ,40.65,17.95,10
84001,"PEORIA/GREATER PEORIA, IL.              ",40.66667,-89.68333,202
84002,AVILA                                   ,40.66667,-4.51667,1131
84003,KIMCHAEK                                ,40.66667,129.2,23
84004,GYANCA                                  ,40.71667,46.41667,311
84005,BOLU                                    ,40.73333,31.6,742
84006,"NEW YORK/LA GUARDIA, NY.                ",40.76667,-73.9,9
84007,"SALT LAKE CITY/INTL, UT.                ",40.78333,-111.96667,1288
84008,NAVACERRADA                             ,40.78333,-4.01667,1888
84009,ADAPAZARI                               ,40.78333,30.41667,30
84010,GUMRI                                   ,40.78333,43.83333,1529
84011,CHAGYL                                  ,40.78333,55.33333,115
84012,"EUREKA, CA.                             ",40.8,-124.16667,18
84013,TORTOSA                                 ,40.81667,0.5,50
84014,AOMORI                                  ,40.81667,140.76667,3
84015,MOLINA DE ARAGON                        ,40.85,-1.88333,1063
84016,NAPOLI/CAPODICHINO                      ,40.85,14.3,72
84017,ELKO NV.                                ,40.86667,-115.73333,1608
84018,"WINNEMUCCA/MUN., NV.                    ",40.9,-117.8,1322
84019,"AKRON/AKRON-CANTON REG., OH.            ",40.91667,-81.43333,377
84020,GIRESUN                                 ,40.91667,38.38333,37
84021,SALAMANCA/MATACAN                       ,40.95,-5.5,795
84022,SEGOVIA                                 ,40.95,-4.11667,1015
84023,"GRAND ISLAND, NE                        ",40.96667,-98.31667,563
84024,ISTANBUL/GOZTEPE                        ,40.96667,29.08333,33
84025,TEKIRDAG                                ,40.98333,27.48333,4
84026,NAMANGAN                                ,40.98333,71.58333,474
84027,"FORT WAYNE/MUN.,BAER FL.,IN.            ",41,-85.2,252
84028,RIZE                                    ,41.03333,40.51667,9
84029,EKEZHE                                  ,41.03333,57.76667,62
84030,GRAZZANISE                              ,41.05,14.06667,9
84031,"NORTH PLATTE/LEE BIRD, NE.              ",41.13333,-100.68333,849
84032,PORTO/SERRA DO PILAR                    ,41.13333,-8.6,100
84033,"CHEYENNE, WY.                           ",41.15,-104.81667,1872
84034,REUS/AEROPUERTO                         ,41.15,1.16667,76
84035,ARTVIN                                  ,41.16667,41.81667,30
84036,SHAKI                                   ,41.21667,47.16667,641
84037,"YOUNGSTOWN, OH.                         ",41.26667,-80.66667,361
84038,TASHKENT                                ,41.26667,69.26667,488
84039,BARCELONA/AEROPUERTO                    ,41.28333,2.06667,6
84040,SAMSUN                                  ,41.28333,36.3,4
84041,"WILKES-BARRE-SCRANTON, PA.              ",41.33333,-75.73333,289
84042,"OMAHA, NE.                              ",41.36667,-96.01667,406
84043,KASTAMONU                               ,41.36667,33.78333,800
84044,CARDARA                                 ,41.36667,68,275
84045,HOPA                                    ,41.38333,41.41667,33
84046,HYESAN                                  ,41.4,128.16667,714
84047,"MOLINE/QUAD CITY, IL.                   ",41.45,-90.51667,181
84048,ZONGULDAK                               ,41.45,31.8,137
84049,ZAMORA                                  ,41.5,-5.73333,6604
84050,"DES MOINES/MUN., IA.                    ",41.53333,-93.65,294
84051,URGENCH                                 ,41.56667,60.56667,101
84052,"TOLEDO/EXPRESS, OH.                     ",41.6,-83.8,211
84053,LERIDA                                  ,41.61667,0.63333,199
84054,FROSINONE                               ,41.63333,13.3,185
84055,VALLADOLID                              ,41.65,-4.76667,739
84056,PRATICA DI MARE                         ,41.65,12.43333,32
84057,BATUMI                                  ,41.65,41.63333,6
84058,"CHATHAM, MA                             ",41.66667,-69.96667,14
84059,ZARAGOZA/AEROPUERTO                     ,41.66667,-1.01667,258
84060,EDIRNE                                  ,41.66667,26.56667,51
84061,TBILISI                                 ,41.68333,44.95,490
84062,"SOUTH BEND/ST.JOSEPH CO.,IN.            ",41.7,-86.31667,236
84063,VALLADOLID/VILLANBULA                   ,41.71667,-4.85,854
84064,"PROVIDENCE/GREEN STATE, RI.             ",41.73333,-71.43333,19
84065,TAMDY                                   ,41.73333,64.61667,237
84066,DASHKHOVUZ                              ,41.75,59.81667,82
84067,BUZAUBAJ                                ,41.75,62.46667,98
84068,SORIA                                   ,41.76667,-2.46667,1083
84069,SHENYANG                                ,41.76667,123.43333,43
84070,CHUNGGANG                               ,41.78333,126.88333,332
84071,BRAGANCA                                ,41.8,-6.73333,692
84072,ROMA/FIUMICINO                          ,41.8,12.23333,3
84073,HAKODATE                                ,41.81667,140.75,43
84074,GERONA/COSTA BRAVA                      ,41.9,2.76667,129
84075,AJACCIO                                 ,41.91667,8.8,9
84076,"HARTFORD/BRADLEY INTL, CT.              ",41.93333,-72.68333,55
84077,SKOPJE-PETROVAC                         ,41.96667,21.65,239
84078,"NORFOLK/KARL STEFAN, NE.                ",41.98333,-97.43333,473
84079,"CHICAGO/0'HARE, IL.                     ",41.98333,-87.9,205
84080,TERMOLI                                 ,42,15,44
84081,SINOP                                   ,42.03333,35.16667,32
84082,HUESCA/MONFLORITE                       ,42.08333,-0.33333,554
84083,URAKAWA                                 ,42.16667,142.78333,37
84084,"BINGHAMTON/BROOME CO., NY.              ",42.21667,-75.98333,497
84085,"BLUE HILL OBS., MA.                     ",42.21667,-71.11667,195
